id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8130958,Great apartment - best location!,38337965,Jógvan,,sterbro,55.69450912539438,12.571276159558902,Entire home/apt,702,7,0,,,1,0
8132145,Great apartment with everything,21346862,Kim,,Bispebjerg,55.69870010207323,12.529759014060161,Entire home/apt,399,2,5,2016-12-04,0.13,1,0
8135229,Beautiful apartment by the lakes,42961023,Joanna,,Nrrebro,55.69146891411285,12.563936444390038,Entire home/apt,503,5,2,2015-10-26,0.05,1,0
8135728,Bright and relaxing apartment for 2,3391860,Carl & Emelie,,Frederiksberg,55.688797255665705,12.533341569842957,Entire home/apt,503,3,1,2016-01-09,0.03,1,0
8137024,Apartment with  2-rooms,42968724,Fanny,,sterbro,55.70838302672022,12.58429060617188,Entire home/apt,503,5,2,2016-09-07,0.08,1,0
8137812,Cozy room in the heart of CPH,41887669,Amanda,,Indre By,55.683593512311106,12.563312121533219,Private room,548,3,0,,,1,0
8138658,Værelse med centralt beliggenhed,42975778,Line,,Vesterbro-Kongens Enghave,55.66992760645049,12.543775947777156,Private room,401,2,92,2018-09-28,2.43,1,342
8139121,Appartment in the heart of CPH,42977576,Caroline,,Vesterbro-Kongens Enghave,55.67075329268514,12.560517340475725,Entire home/apt,1102,1,0,,,1,0
8140528,70m2 charming apartment,16193258,Line,,Indre By,55.681962360580776,12.563063597518576,Entire home/apt,599,2,2,2015-11-23,0.05,1,0
8141667,"Bright, quiet and relaxed penthouse",28436538,Egil,,Nrrebro,55.69592181899745,12.543989149158124,Entire home/apt,496,3,1,2015-10-14,0.03,1,0
8144675,Charming flat in CPH N,32973536,Jasmia,,Nrrebro,55.688011767098054,12.549342568760324,Entire home/apt,522,1,16,2018-10-01,0.43,1,0
8145712,Cosy Apartment - Nørrebro,43008364,Sanne,,Nrrebro,55.6878589297783,12.546199521958082,Entire home/apt,586,3,32,2017-12-10,0.85,1,0
8146023,Welcome to Asante Creative Charity Collective,24539765,Arik,,sterbro,55.711546020673474,12.561053121418393,Private room,322,2,21,2017-10-14,0.92,1,0
8146493,Live in the center of Copenhagen!,13729260,Lise,,Indre By,55.68270583841473,12.583291635946937,Entire home/apt,599,3,2,2015-09-27,0.05,1,0
8146509,Charmerende lejlighed,43011745,Isabel,,Vesterbro-Kongens Enghave,55.667345514661946,12.547806478488353,Entire home/apt,773,1,0,,,1,0
8146989,Hyggelig lejlighed med have,38904605,Karen,,Vanlse,55.69556514528359,12.48446637118897,Entire home/apt,621,3,6,2018-07-19,0.22,1,24
8147402,Spacious apartment in Copenhagen,2325133,Niklas,,Bispebjerg,55.70315278742216,12.521410614951114,Entire home/apt,496,7,1,2015-09-23,0.03,1,0
8147919,"",42439907,Esben,,sterbro,55.703749868868215,12.586732516021323,Entire home/apt,380,2,4,2016-10-30,0.11,1,0
8148949,Classic 5 room CPH apartment,42929369,Martin & Sarah Bro,,Frederiksberg,55.68255806548862,12.546983703155252,Entire home/apt,999,1,9,2018-07-16,0.31,1,0
8155371,Cosy Copenhagen Character,28611702,Reuben,,Nrrebro,55.68661069074609,12.557210706351801,Entire home/apt,646,4,7,2017-08-23,0.27,1,109
8155512,Spacious room in shared Apartment,1409904,Sonja,,Nrrebro,55.68547215499462,12.556838334933891,Private room,303,2,5,2016-07-18,0.14,2,0
8155601,Charming room with super location.,11283876,Tora,,Nrrebro,55.69052517516346,12.545422226619996,Private room,348,4,12,2017-04-15,0.33,2,0
8157891,Beautiful scandinavian apartment,43064494,Camilla Marie,,Nrrebro,55.7030115925516,12.549816579629693,Entire home/apt,802,1,5,2017-08-07,0.17,1,175
8159394,Room in shared apartment,43070733,Sille,,Indre By,55.682126974980825,12.567932724101892,Private room,451,5,8,2018-05-16,0.30,1,0
8160177,"Central CPH, cozy and quiet flat",19425759,Louise,,sterbro,55.69810451005052,12.582698847769278,Entire home/apt,709,3,9,2018-07-23,0.24,1,0
8161103,Cute and quiet apartment In Amager,43077948,Lea,,Amager st,55.65857970126118,12.608936977275532,Entire home/apt,329,15,1,2017-07-19,0.07,1,0
8163769,Central med plads til børn,43089790,Tine,,Indre By,55.693375609629186,12.57527345155624,Entire home/apt,799,5,6,2016-07-27,0.17,1,0
8164461,Amazing Nørrebro apartment,10997563,Rikke,,Bispebjerg,55.70131641330796,12.536443334377854,Entire home/apt,651,2,0,,,1,0
8165026,Large room in 103m2 apartment,40707283,Nikolas,,Nrrebro,55.6876234965844,12.545632975678869,Private room,399,3,35,2018-08-05,0.94,1,0
8166111,Excellent appartment for families,43100169,Mie,,Indre By,55.68333884873608,12.564397926791381,Entire home/apt,1202,4,21,2018-08-11,0.57,1,44
8171221,Appartment - Frederiksberg C,43021145,Rasmus,,Frederiksberg,55.68408622391599,12.539753548438167,Private room,277,7,0,,,1,0
8175168,"Charming, large & family-friendly in center :)",28211723,Nastja,,Indre By,55.67291661575856,12.594598330118107,Entire home/apt,2770,3,18,2018-08-26,0.53,1,0
8175786,WONDERFUL apt. in Frederiksberg!,43148803,Selma,,Frederiksberg,55.684191368512785,12.538329614580597,Entire home/apt,651,3,3,2016-04-10,0.09,1,0
8177694,New and cozy apartment in Copenhagen,43156439,Maria,,Amager Vest,55.64665064930137,12.589915281999339,Entire home/apt,573,2,7,2017-12-03,0.38,2,0
8183306,Cozy apartment near the metro,43170517,Rasmus,,Frederiksberg,55.68240036182034,12.536004638015896,Entire home/apt,483,4,1,2015-09-07,0.03,1,0
8184428,Comfy apartment in best location!,43175279,Susanna,,Vesterbro-Kongens Enghave,55.66847083734435,12.546727325476274,Entire home/apt,847,2,24,2018-09-23,0.69,1,296
8185511,116 m2 nice apartment in the heart of Copenhagen,10211885,Daniel,,Indre By,55.674956280675175,12.571961456949582,Entire home/apt,1396,2,11,2018-09-05,0.78,1,119
8185836,Penthouse apartment w/ 2 balconies,19792390,Cecilie,,Valby,55.665404362621146,12.520956029825655,Entire home/apt,702,2,2,2016-01-25,0.05,1,0
8185877,Scandinavian Looking Apartment at Nørrebro,30766849,Karoline,,Nrrebro,55.700817478298994,12.538877118326663,Entire home/apt,503,3,24,2018-07-22,0.64,1,0
8188151,Alle tiders sted,43191903,,,Indre By,55.67998228376748,12.591148736010533,Entire home/apt,1102,3,0,,,1,0
8189801,Spacious appartment with lake view,21258999,Aske,,sterbro,55.692797461910736,12.5699994205869,Entire home/apt,780,2,0,,,1,0
8190267,3 bedroom in central location,29274364,Jonas,,Frederiksberg,55.681860657135324,12.537380166118291,Entire home/apt,747,1,1,2016-01-01,0.03,1,0
8190609,Large and bright apartment,43203253,Michael,,Frederiksberg,55.67585820352035,12.518062597322274,Private room,296,4,0,,,1,0
8191099,Cosy appartement for two in trendy area,9286944,Lone,,Bispebjerg,55.70600266457197,12.527974655602707,Entire home/apt,451,2,16,2018-05-27,1.28,1,0
8191654,Comfy flat in trendy Nørrebro,32673690,Marie,,Nrrebro,55.69046159499176,12.544292997034443,Entire home/apt,696,5,23,2017-08-29,0.61,1,0
8192221,"Light, Lovely Apartment on Top",16346589,Charlotte,,sterbro,55.70842008451083,12.585418745149411,Entire home/apt,750,1,12,2018-10-07,0.32,1,26
8196611,Skønt hus i Hvidovre,43234746,Signe,,Valby,55.6470209461776,12.490826006302193,Entire home/apt,747,3,0,,,1,0
8196686,Cosy place in the heart of Cph,4222437,Rebecca,,Indre By,55.67886914556984,12.56891000926019,Entire home/apt,799,2,8,2018-06-21,0.26,1,0
8196869,"140m2 luksus i ""lille Paris""",43234532,Kamilla,,Vesterbro-Kongens Enghave,55.67317408447483,12.551385140025609,Entire home/apt,1500,2,9,2018-08-26,0.24,2,89
8197089,Large 3 room apartment,43236990,Alexander,,Nrrebro,55.7007930521018,12.550960848852863,Entire home/apt,747,2,0,,,1,0
8197100,Penthouse for two,12410228,Simone,,Nrrebro,55.695519685532915,12.545227576715904,Entire home/apt,599,2,4,2018-08-22,0.11,1,0
8199166,Cozy & homely 2R in green area FRB,26625961,Janne,,Frederiksberg,55.689325101008905,12.522659472979912,Entire home/apt,496,2,1,2015-12-01,0.03,1,0
8201113,Spacious flat in vibrant hood,3688485,Lars,,Nrrebro,55.69566620901939,12.545757566773487,Entire home/apt,348,5,3,2015-12-24,0.08,1,0
8204070,Very nice apartment in CPH,3089747,Jon,,Bispebjerg,55.70669442655581,12.52916469508158,Entire home/apt,618,3,38,2018-03-31,1.02,2,0
8204304,Open and spacious apartment,12854274,André,,Indre By,55.67187156203371,12.57195238021474,Entire home/apt,979,1,1,2015-09-27,0.03,1,0
8206919,Apartment/3min from Jægersborggade,19325147,Alina,,Frederiksberg,55.69409899804194,12.529666789972671,Entire home/apt,750,2,13,2018-05-13,0.34,1,290
8207024,"Cozy, bright place for family",2419864,Maria,,Vesterbro-Kongens Enghave,55.66912803636152,12.541398951432594,Entire home/apt,1398,7,4,2016-08-18,0.11,1,0
8208328,Modern flat in Copenhagen,41291671,Karen,,Valby,55.66329681830101,12.514969961942365,Entire home/apt,899,1,2,2017-12-10,0.07,1,92
8209200,Spacious flat with balcony in Cph,3785249,June,,Bispebjerg,55.70622237098808,12.529680113973182,Entire home/apt,496,6,3,2016-06-05,0.08,1,0
8209771,Copenhagen City Apartment & Balcony,43285649,Emilie,,Nrrebro,55.694821541918934,12.546188668373922,Entire home/apt,676,3,19,2018-08-04,0.51,1,0
8209968,Artist apartment in the city center,43291982,Emma Liva,,Indre By,55.682716994479165,12.565028342154932,Private room,548,1,31,2017-05-30,0.82,1,0
8215545,Penthouse apartment - best location,21613361,Ida,,Indre By,55.67951616905603,12.591999078025351,Entire home/apt,1250,4,2,2016-01-01,0.05,1,0
8215554,Room with double bed in a house,43323735,Lise,,Bispebjerg,55.71999312422439,12.548122893549019,Private room,496,1,14,2017-04-30,0.49,1,0
8215948,Modern trendy apartment W. balcony,7104992,Nik & Ninne,,Vesterbro-Kongens Enghave,55.66539683691364,12.54681417557716,Entire home/apt,1099,2,47,2018-06-25,1.25,1,290
8216309,Nice and cozy place in the heart of Copenhagen,43107947,Sune,,Indre By,55.67699818796471,12.575520396052884,Entire home/apt,599,5,25,2016-11-20,0.68,1,0
8218474,Sunny appartement in city center,19668870,Charlotte,,Indre By,55.67555380926226,12.598587789756456,Entire home/apt,780,4,5,2016-09-13,0.14,1,0
8218484,Cozy flat 10min from Centralstation,35582040,Jeanett,,Vesterbro-Kongens Enghave,55.65719095745745,12.535096276379427,Entire home/apt,509,3,10,2017-06-29,0.26,1,0
8219931,Charming and bright 63 sqm Apt.,7219896,Katrine,,Nrrebro,55.70176558204498,12.549792264795938,Entire home/apt,550,4,27,2018-05-14,0.72,1,22
8219981,Cosy 3r apt with balcony,9969731,Tenna,,Nrrebro,55.700170832166734,12.553325244921629,Entire home/apt,483,5,2,2016-05-16,0.06,1,0
8223877,Bright and modern appartment,43365239,Tobias,,sterbro,55.703405041218694,12.581402653934758,Entire home/apt,496,4,2,2015-11-10,0.06,1,0
8231866,Cheap 3 rooms apartment,3474697,Jens,,Nrrebro,55.695102239665694,12.55129585538201,Entire home/apt,453,1,73,2018-10-11,1.95,1,1
8232319,Lovely flat in amazing location,8951246,Ida Marie,,sterbro,55.70507086748079,12.584487004982634,Entire home/apt,795,5,4,2015-12-12,0.11,1,291
8234458,"Central, spacious, beside the lakes",6711166,Nina & Pete,,Nrrebro,55.68953396781195,12.563091546340692,Entire home/apt,1202,7,11,2018-09-03,3.40,1,60
8234588,City apartment with amazing view,25754111,Steen Rosenvold,,Indre By,55.676271432431385,12.59352249782706,Entire home/apt,937,2,104,2018-10-02,2.83,1,2
8235575,Cosy studio apartment in Norrebro,43428463,Sindri Freyr,,Nrrebro,55.6873281224687,12.549528769887063,Entire home/apt,503,5,4,2017-06-20,0.11,1,0
8237394,Spacious apartment in the center of Copenhagen!,532406,Maria,,Indre By,55.68363655900616,12.565322702977657,Entire home/apt,1099,3,0,,,1,46
8238812,Large house close to Bella Center conference hall,5200156,Nynne,,Amager Vest,55.642279299884336,12.599222270181372,Entire home/apt,1500,4,7,2018-06-15,0.19,2,313
8242094,Central location - quiet neigbhorhood,43465815,Esben Sjælborg,,sterbro,55.69908629130679,12.588033040583438,Entire home/apt,702,2,20,2018-07-28,0.72,1,0
8243010,Hip modern apartment Christianshavn,42936759,Rasmus,,Amager Vest,55.6680281686433,12.593808319386534,Entire home/apt,902,1,63,2018-03-19,1.68,1,0
8243542,Cozy apartment in urban Nørrebro,2940716,Louise,,Nrrebro,55.69922902854851,12.549578766451335,Entire home/apt,548,4,1,2015-11-20,0.03,1,0
8244697,Spacious apartment,43479512,Thor,,sterbro,55.70129852990572,12.582176895234424,Entire home/apt,805,7,0,,,1,0
8245330,Charming house,43482668,Winnie,,Frederiksberg,55.68295699469049,12.498053853273095,Entire home/apt,899,3,20,2018-09-29,0.67,1,73
8245593,Large luxury New Yorker apartment,22168206,Gustav,,Indre By,55.68428157308178,12.587936696047226,Entire home/apt,1997,3,12,2018-08-17,0.38,1,0
8245812,Spacious condo,3970890,Miriam,,Vesterbro-Kongens Enghave,55.671372992560606,12.543831454244415,Entire home/apt,1153,1,2,2015-12-14,0.05,1,0
8245833,110 m2 in Østerbro with own terrace,43485356,Susanne Thorskov,,sterbro,55.70874847725247,12.571719007789602,Entire home/apt,599,1,5,2017-04-16,0.13,1,0
8246059,Charming house close to everything,43485730,Jens Finnur,,Amager Vest,55.6445411554632,12.59597982401561,Entire home/apt,1448,5,5,2018-07-22,0.20,1,109
8246478,Nice apartment in central Nørrebro,28624543,Olivia,,Nrrebro,55.68702336286119,12.555034084808685,Entire home/apt,950,5,17,2018-08-21,0.45,1,178
8247178,Large apartment with sunny balcony in Vesterbro,43492378,Katrine,,Vesterbro-Kongens Enghave,55.669538951198994,12.549176512826838,Entire home/apt,1002,2,13,2017-08-20,0.35,1,365
8247363,2 room apartment with free parking,26799423,J K,,Bispebjerg,55.707098012125485,12.536946397784451,Entire home/apt,361,6,6,2016-08-27,0.16,1,0
8249142,Charming Christianshavn,31813944,Nina,,Indre By,55.67356609468618,12.60074423528862,Entire home/apt,769,3,24,2018-08-30,0.64,1,264
8250378,2 room apartment centrally at Frederiksberg,43508916,Jonas,,Frederiksberg,55.687646300906074,12.52945723230243,Entire home/apt,548,2,25,2018-09-21,0.68,1,0
8251094,"Bel appartement familial, central.",31947885,Sophie,,Vesterbro-Kongens Enghave,55.66880016940536,12.547028064560799,Entire home/apt,896,5,9,2018-08-12,0.25,2,0
8251448,Lovely central flat w/ 2 cute cats!,6617254,Bobbie Esra,,Frederiksberg,55.68037403296228,12.546762671785686,Entire home/apt,550,2,45,2018-08-09,1.22,1,74
8252724,Hip local area | Great location | Lots of space,21305743,Christina,,Vesterbro-Kongens Enghave,55.666225145582224,12.538897936148013,Entire home/apt,503,2,3,2018-01-03,0.20,1,0
8253297,"Nice and light,newly renovated room",8757509,Anders,,Indre By,55.68384632352236,12.563462537611175,Private room,348,2,0,,,1,0
8254482,Cozy apartment with cute cat,43186121,Gosia,,Bispebjerg,55.70304937955317,12.528490495216959,Entire home/apt,651,2,19,2017-11-13,0.52,1,0
8259220,2 rooms&balconies in hipster area,9203673,Mette,,Nrrebro,55.70055119517019,12.542452419281682,Private room,451,2,3,2016-08-20,0.10,2,0
8259244,Charming 3 B apartment CPH Østerbro,14982119,Bette Maria,,sterbro,55.70957556634094,12.581062523029505,Entire home/apt,799,1,5,2017-01-06,0.14,1,0
8261076,Cozy 2 bedroom apartment at Nørrebro,43563827,Natascha,,Nrrebro,55.68975241121483,12.559153357559728,Entire home/apt,554,1,1,2015-10-14,0.03,1,0
8261625,Close to everything,17932088,Christie,,Nrrebro,55.68949074979431,12.560661869710811,Entire home/apt,947,2,35,2018-08-13,0.93,1,1
8262276,CITY apartment near Kgs. Nytorv,14512217,Julie,,Indre By,55.678454855545816,12.584282498718222,Entire home/apt,1153,2,16,2017-08-27,0.43,1,0
8262542,Panorama view,25730427,Mogens,,Vanlse,55.69359930360682,12.508693497008485,Entire home/apt,498,3,13,2018-08-15,1.41,1,137
8263047,Penthouse view near the center of Copenhagen,43572416,Mikkel,,Amager st,55.659787155012715,12.621519743482448,Entire home/apt,696,3,4,2018-07-24,0.15,1,0
8264062,Cheap apartment close to downtown,16010458,Johannes,,Vesterbro-Kongens Enghave,55.6658162959703,12.552270219973735,Entire home/apt,651,2,46,2018-09-29,1.24,1,0
8264479,Cozy and spacious apartment,43578938,Laura,,Indre By,55.68491906556159,12.565456822333998,Entire home/apt,747,2,18,2017-09-27,0.86,1,0
8267609,Rummelighed i hjertet af Østerbro,23327253,Emilie,,sterbro,55.70367434756678,12.583887100579316,Entire home/apt,1002,2,4,2016-07-04,0.13,1,249
8267924,"Nice, tidy little room in Østerbro",43594802,Pi,,sterbro,55.70015285062554,12.587606737034344,Private room,349,1,37,2018-08-05,1.24,2,60
8268298,Elegant apartment w/ balcony by the lakes,43597024,Mads,,Nrrebro,55.68518608709151,12.559606675331255,Entire home/apt,1797,3,9,2017-05-30,0.32,1,0
8270455,Nice apartment on nice Oesterbro.,2690984,Rikke,,sterbro,55.70362183314827,12.578995978044711,Entire home/apt,902,3,5,2017-09-18,0.15,1,0
8271383,"Central, charming, cozy & safe apt. close to metro",8213994,Emmet,,Frederiksberg,55.676541608238324,12.54716098640968,Entire home/apt,889,3,17,2018-01-02,0.47,1,0
8271567,Modern Room in Copenhagen's Venice!,24230455,Eduardo,,Vesterbro-Kongens Enghave,55.64914033079789,12.550546899098066,Private room,349,2,20,2017-08-06,0.53,1,353
8271610,Super apartment in CPH,724487,Özgün,,Amager Vest,55.65947345930583,12.600725230116941,Entire home/apt,599,4,0,,,1,0
8280542,Spacious villa apt w beautf balcony,34623238,Tine,,Amager Vest,55.65408260833437,12.609680071940698,Entire home/apt,747,3,4,2017-03-26,0.11,1,0
8280613,Central and charming location,43663349,Dorrit,,Amager st,55.664659100612624,12.600639680765871,Private room,550,1,61,2018-09-23,1.70,1,23
8281362,Cosy apartment in Copenhagen,43666739,Mathilde,,Nrrebro,55.70003300653296,12.543156956344223,Entire home/apt,406,1,2,2015-10-04,0.05,1,0
8282011,Amager strand,43493066,Gitte,,Amager st,55.66320839200484,12.629266223263643,Entire home/apt,599,3,2,2016-11-15,0.08,1,0
8282553,日本語可 Clean room for outdoor/architecture lovers,12309078,Mimi,,Amager Vest,55.618684801555084,12.570519718337437,Private room,381,1,43,2018-09-02,1.75,1,339
8285582,Wonderful apartment overlooking the Lakes.,43686363,Pia Mia Gruwier,,Indre By,55.69016961143036,12.57007080729607,Entire home/apt,999,3,3,2016-10-12,0.12,1,0
8287293,"Lovely, Cozy, Quiet Apartment",43695419,Tilde,,sterbro,55.69959047859645,12.585747981589824,Entire home/apt,1351,2,35,2018-10-06,1.30,1,318
8287849,Cosy Apartment close to Chr. Havn.,1997231,Nikolai,,Indre By,55.68322906924885,12.614072827669487,Entire home/apt,702,2,1,2015-10-25,0.03,1,0
8289264,In the center of Vesterbro,39253632,Michael,,Vesterbro-Kongens Enghave,55.66907623529034,12.554054954681195,Entire home/apt,750,5,17,2018-09-01,0.65,1,25
8290461,Newly renovatet old apartment.,14049986,Mie,,Valby,55.66646931347055,12.507346803877748,Entire home/apt,601,5,11,2018-10-14,0.30,1,74
8296363,Newly renovated apartment n. metro,43742859,Line,,Frederiksberg,55.689069531386956,12.538806593049479,Entire home/apt,498,2,5,2018-09-23,0.14,1,22
8299162,Spacious room in Scandinavian style,2228087,Lukas,,Valby,55.66774575003871,12.509333016820486,Private room,296,2,12,2017-06-27,0.32,1,0
8301534,Nice apartment near the city center,43768883,Tascha Ravn,,Valby,55.657191136964954,12.51835007816825,Entire home/apt,451,1,0,,,1,0
8304283,3 room apartment in Copenhagen N,696638,Jacob,,Nrrebro,55.694094205156425,12.541056807471357,Entire home/apt,799,2,1,2015-10-25,0.03,1,0
8306762,Central and cozy apartment in CPH,43796359,Anne,,sterbro,55.70850243256795,12.585156714244619,Entire home/apt,718,2,41,2018-09-25,1.34,1,20
8307262,Modern apt by Copenhagen's most popular beach,7423517,Tue,,Amager st,55.664385400325685,12.629443419855592,Entire home/apt,1198,3,0,,,1,0
8308073,Charming apartment in Danish design,27450111,Tania,,Indre By,55.69009153501261,12.574730799403925,Entire home/apt,908,1,13,2018-09-08,0.35,1,0
8308510,Cozy apartment close to airport,43804722,Trine,,Amager st,55.66543794137337,12.614276576547466,Entire home/apt,445,3,2,2015-11-22,0.05,1,0
8309145,Centrally located modern apt in a quiet green area,1237588,Ramneek,,sterbro,55.69753349209576,12.594071351311207,Entire home/apt,1002,2,64,2018-09-30,2.51,1,40
8313669,Authentic CPH - Close to everything,3803826,Trine,,Amager st,55.666129709756106,12.610946399143637,Entire home/apt,446,2,7,2018-07-21,0.19,1,15
8314118,small but cosy loft apartment,16470216,Josephine,,Nrrebro,55.69214032835496,12.566362214221224,Entire home/apt,399,1,3,2015-12-29,0.08,1,0
8314954,Stor københavnerlejlighed med spa,43838212,Mia,,Nrrebro,55.70424164969902,12.547432802162685,Entire home/apt,496,1,8,2017-07-20,0.27,1,0
8316226,Cozy flat in central CPH and next to the Lakes,43788596,Annika,,Indre By,55.69189861562846,12.57127527947358,Entire home/apt,1099,3,11,2018-10-01,0.31,1,29
8319632,Heart of Copenhagen by the lakes,43858776,Anne,,sterbro,55.69220876828681,12.569396672527148,Entire home/apt,850,5,0,,,1,0
8320240,"COSY room, in small loving home",31327719,Signe,,Nrrebro,55.692153170433336,12.545758565666864,Private room,239,2,45,2018-09-27,1.19,1,279
8322422,Arpartment close to Train station,43872918,Nick,,Brnshj-Husum,55.71172753344636,12.470052990648167,Entire home/apt,399,3,4,2016-06-07,0.11,1,0
8322517,4 rooms in the heart of Copenhagen,43785008,Carina,,Amager Vest,55.66579415397162,12.580362456199522,Entire home/apt,999,2,0,,,1,0
8322580,"""Hyggeligt"" townhouse in Copenhagen",39172684,Dorte,,Indre By,55.69017845521668,12.572790903963497,Entire home/apt,1050,2,3,2016-09-30,0.11,1,0
8323804,Frederiksberg - an oasis in Copenhagen,42881819,Stefan,,Frederiksberg,55.685522469496235,12.525786573240183,Entire home/apt,1901,3,1,2015-09-20,0.03,1,0
8324071,Wonderfull appartment on Vesterbro,38628145,Sissel Romme,,Vesterbro-Kongens Enghave,55.66920127422776,12.556753150653647,Entire home/apt,419,7,0,,,1,0
8330243,Cosy family and couple friendly 2 BR apartment,5597453,Britt,,Nrrebro,55.70200178360734,12.543902320623483,Entire home/apt,550,1,8,2018-09-18,0.21,1,21
8331843,Luksus lejlighed i København K,43921817,Oliver,,Indre By,55.678426691588086,12.579228154547616,Entire home/apt,1501,1,0,,,2,0
8333254,Bright flat near beach and metro,3670381,Rikke,,Amager st,55.662624177963096,12.6129375190798,Entire home/apt,554,3,15,2018-09-11,0.41,1,0
8335658,NewYorker lejlighed m stor privat terrasse,9684492,Stinne,,Bispebjerg,55.700005461830536,12.528384893491824,Entire home/apt,1202,3,16,2018-10-14,0.52,1,156
8336597,"Cozy, light apartment in Copenhagen",43937972,Laura,,Vesterbro-Kongens Enghave,55.66589805089795,12.550416918798845,Entire home/apt,651,1,25,2018-08-12,0.68,1,0
8340086,182 sqm penthouse in the citycenter,21842126,Hannah,,Frederiksberg,55.68363112310765,12.54902093213943,Entire home/apt,792,4,1,2016-07-26,0.04,1,0
8340212,Spacious apartment close to city center,43962006,Karina,,Indre By,55.68718251546148,12.615934113979513,Entire home/apt,599,2,19,2018-08-12,0.65,1,0
8340706,Charming apartment in downtown cph,43964552,Kristine,,Indre By,55.6864645183777,12.58767035318856,Entire home/apt,709,1,5,2015-11-25,0.14,1,0
8341119,Cozy room with good bus connection,15566610,Mark,,Nrrebro,55.702406266033684,12.55164442765849,Private room,264,3,5,2016-02-09,0.13,2,0
8344376,Nice roomy apartment near s-train.,43984227,Thøger,,Valby,55.65304396240553,12.516534521999503,Entire home/apt,393,5,1,2015-10-17,0.03,1,0
8344501,Hus i børnevenligt hipt kvartér,33479609,Kristian,,Amager Vest,55.64724932178722,12.590203087259292,Entire home/apt,1002,6,9,2018-08-12,0.34,1,259
8344720,Bright apartment in Frederiksberg,22361468,Maria  Nygaard,,Frederiksberg,55.67059345737288,12.529937976465828,Entire home/apt,451,2,9,2016-08-20,0.24,1,0
8348930,"Central, spacious, perfect :-)",44006222,Mark,,Vesterbro-Kongens Enghave,55.664928002368654,12.555212403562226,Entire home/apt,567,3,0,,,1,0
8348987,Cosy and unique apartment I cph,30789475,Lukas,,Bispebjerg,55.71556517887864,12.535185654210517,Entire home/apt,999,7,0,,,1,0
8350153,Great place in heart of Vesterbro - very nice bed,4910603,Mikkel,,Vesterbro-Kongens Enghave,55.66602553324323,12.550034687046235,Entire home/apt,737,4,42,2018-08-06,1.41,1,0
8350989,"Family home close to the beach, city and airport",13184064,Mikkel,,Amager st,55.651223740161505,12.631267497513782,Entire home/apt,1218,10,0,,,1,0
8351895,120m2 penthouse kids/group friendly,3953910,Sarah,,Frederiksberg,55.684484988236214,12.551742874783294,Entire home/apt,950,2,7,2018-09-26,0.24,2,185
8357491,NICE ROOM IN CENTRAL VESTERBRO,6165610,Sabina,,Vesterbro-Kongens Enghave,55.66849074889401,12.550773599381431,Private room,453,1,68,2018-09-24,2.36,1,168
8359441,Cozy 1 bedroom flat in Copenhagen,44061959,Majse Buch Stricker,,Bispebjerg,55.7079244521419,12.537447958354493,Entire home/apt,445,1,3,2017-05-27,0.09,1,0
8360283,"Lakeview - big, bright and central",610974,Camille,,Indre By,55.68440914651979,12.563800972735931,Entire home/apt,1202,4,10,2018-07-22,0.30,1,200
8360730,Lejlighed på skønne Frederiksberg,44067900,Maja,,Frederiksberg,55.688949976345455,12.51975812198509,Entire home/apt,599,1,1,2015-10-05,0.03,1,0
8360805,Cosy flat in central Copenhagen,24439452,Frej,,Vesterbro-Kongens Enghave,55.66824937716852,12.551419712482097,Entire home/apt,503,1,1,2015-09-22,0.03,1,0
8361766,Childrenfriendly apartment in Cph,44072703,Catrine,,Vesterbro-Kongens Enghave,55.651101613804435,12.548865618486607,Entire home/apt,399,7,0,,,1,0
8365463,Light & modern - perfect location,3347077,Janne,,Vesterbro-Kongens Enghave,55.671431340540074,12.54925189089168,Entire home/apt,698,3,51,2018-08-27,1.36,1,314
8366179,Heart of Copenhagen,7726305,Nina,,Indre By,55.68464258661092,12.57660111284462,Entire home/apt,1198,4,0,,,1,0
8366383,"Harbour view, on Islands Brygge",20313217,Rikke,,Amager Vest,55.65925132733463,12.570881985251129,Entire home/apt,750,3,20,2018-09-17,0.67,1,81
8367907,Stor lys lejlighed ved søerne,44089998,Gry,,Nrrebro,55.68445833201268,12.558810518810178,Entire home/apt,902,4,0,,,1,0
8368499,"Perfect for Couples & Families, Vesterbro",43985934,Carina,,Vesterbro-Kongens Enghave,55.66509494056415,12.545643751860144,Entire home/apt,1102,3,24,2018-10-05,0.78,1,0
8368550,Cosy urbanfarming room,38110462,Jacob,,Vanlse,55.693599440432344,12.498328638091824,Private room,251,5,10,2017-01-31,0.28,2,0
8368828,Room with own balcony,37539528,Christian,,Nrrebro,55.691869842323506,12.551194160287364,Private room,498,2,59,2018-10-14,1.58,2,352
8369073,"CENTRAL, BRIGHT AND CHARMING PLACE",44108146,Mathias,,sterbro,55.70771958349592,12.58897267904853,Entire home/apt,496,1,4,2016-05-09,0.11,1,0
8369568,"Light,  renovated & central, 10 min to CPH Centrum",33930094,Thomas,,Frederiksberg,55.68068488860202,12.521130888795136,Entire home/apt,451,3,20,2018-08-27,0.84,1,0
8375630,Home away from home,44143178,Tom,,Amager Vest,55.663939592168404,12.581439091029972,Entire home/apt,599,3,0,,,1,0
